date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid
20210409	ABZE	2	e	1	DMSO	None	ECA2795	C	3	q75.red	2.1190476190476204	1.353736125354986
20210409	ABZE	2	e	1	DMSO	None	ECA2801	C	6	q75.red	1.1190476190476204	0.714894358333532
20210409	ABZE	2	e	1	DMSO	None	ECA2805	C	8	q75.red	-2.8809523809523796	-1.8404727097522844
20210409	ABZE	2	e	1	DMSO	None	ECA2816	C	9	q75.red	1.6190476190476204	1.034315241844259
20210409	ABZE	2	e	1	DMSO	None	N2	D	1	q75.red	0.1190476190476204	0.07605259131207781
20210409	ABZE	2	e	1	DMSO	None	ECA882	D	2	q75.red	0.1190476190476204	0.07605259131207781
20210409	ABZE	2	e	1	DMSO	None	ECA2801	D	6	q75.red	-0.6309523809523796	-0.4030787339540127
20210409	ABZE	2	e	1	DMSO	None	ECA2805	D	8	q75.red	0.6190476190476204	0.3954734748228048
20210409	ABZE	2	e	1	DMSO	None	N2	E	1	q75.red	-0.6309523809523796	-0.4030787339540127
20210409	ABZE	2	e	1	DMSO	None	ECA882	E	2	q75.red	1.6190476190476204	1.034315241844259
20210409	ABZE	2	e	1	DMSO	None	ECA2801	E	6	q75.red	0.1190476190476204	0.07605259131207781
20210409	ABZE	2	e	1	DMSO	None	ECA2805	E	8	q75.red	-0.6309523809523796	-0.4030787339540127
20210409	ABZE	2	e	1	DMSO	None	ECA2816	E	9	q75.red	0.1190476190476204	0.07605259131207781
20210409	ABZE	2	e	1	DMSO	None	N2	F	1	q75.red	-0.8809523809523796	-0.5627891757093763
20210409	ABZE	2	e	1	DMSO	None	ECA882	F	2	q75.red	2.1190476190476204	1.353736125354986
20210409	ABZE	2	e	1	DMSO	None	ECA2795	F	3	q75.red	-0.8809523809523796	-0.5627891757093763
20210409	ABZE	2	e	1	DMSO	None	ECA2801	F	6	q75.red	-0.8809523809523796	-0.5627891757093763
20210409	ABZE	2	e	1	DMSO	None	ECA2805	F	8	q75.red	0.1190476190476204	0.07605259131207781
20210409	ABZE	2	e	1	DMSO	None	ECA2816	F	9	q75.red	2.1190476190476204	1.353736125354986
20210409	ABZE	2	e	1	DMSO	None	N2	G	1	q75.red	-0.6309523809523796	-0.4030787339540127
20210409	ABZE	2	e	1	DMSO	None	ECA882	G	2	q75.red	-0.8809523809523796	-0.5627891757093763
20210409	ABZE	2	e	1	DMSO	None	ECA2795	G	3	q75.red	-0.8809523809523796	-0.5627891757093763
20210409	ABZE	2	e	1	DMSO	None	ECA2801	G	6	q75.red	-1.1309523809523796	-0.7224996174647397
20210409	ABZE	2	e	1	DMSO	None	ECA2805	G	8	q75.red	-1.8809523809523796	-1.2016309427308303
20210409	ABZE	2	e	1	DMSO	None	ECA2816	G	9	q75.red	2.1190476190476204	1.353736125354986
20210409	ABZE	2	e	2	abz30	DMSO	N2	A	1	q75.red	-2.5119047619047628	-1.4235110337000934
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	A	2	q75.red	-1.5119047619047628	-0.8568052193360752
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	A	6	q75.red	-1.5119047619047628	-0.8568052193360752
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	A	8	q75.red	0.48809523809523725	0.2766064093919613
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	A	9	q75.red	1.4880952380952372	0.8433122237559796
20210409	ABZE	2	e	2	abz30	DMSO	N2	B	1	q75.red	-2.5119047619047628	-1.4235110337000934
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	B	2	q75.red	-0.5119047619047628	-0.29009940497205694
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	B	3	q75.red	-2.5119047619047628	-1.4235110337000934
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	B	8	q75.red	1.2380952380952372	0.701635770164975
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	B	9	q75.red	1.9880952380952372	1.1266651309379887
20210409	ABZE	2	e	2	abz30	DMSO	N2	C	1	q75.red	-3.2619047619047628	-1.8485403944731071
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	C	2	q75.red	2.4880952380952372	1.4100180381199978
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	C	3	q75.red	-2.5119047619047628	-1.4235110337000934
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	C	6	q75.red	0.48809523809523725	0.2766064093919613
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	C	8	q75.red	0.9880952380952372	0.5599593165739705
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	C	9	q75.red	0.48809523809523725	0.2766064093919613
20210409	ABZE	2	e	2	abz30	DMSO	N2	D	1	q75.red	-1.5119047619047628	-0.8568052193360752
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	D	2	q75.red	0.23809523809523725	0.1349299558009567
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	D	3	q75.red	-2.0119047619047628	-1.1401581265180842
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	D	6	q75.red	0.48809523809523725	0.2766064093919613
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	D	8	q75.red	-0.5119047619047628	-0.29009940497205694
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	D	9	q75.red	3.4880952380952372	1.976723852484016
20210409	ABZE	2	e	2	abz30	DMSO	N2	E	1	q75.red	-0.5119047619047628	-0.29009940497205694
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	E	2	q75.red	2.4880952380952372	1.4100180381199978
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	E	3	q75.red	-0.5119047619047628	-0.29009940497205694
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	E	9	q75.red	1.4880952380952372	0.8433122237559796
20210409	ABZE	2	e	2	abz30	DMSO	N2	F	1	q75.red	-1.2619047619047628	-0.7151287657450707
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	F	2	q75.red	2.7380952380952372	1.5516944917110023
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	F	3	q75.red	-0.01190476190476275	-0.006746497790047844
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	F	6	q75.red	2.9880952380952372	1.693370945302007
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	F	8	q75.red	-1.5119047619047628	-0.8568052193360752
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	F	9	q75.red	2.4880952380952372	1.4100180381199978
20210409	ABZE	2	e	2	abz30	DMSO	N2	G	1	q75.red	-2.7619047619047628	-1.565187487291098
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	G	2	q75.red	1.2380952380952372	0.701635770164975
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	G	3	q75.red	0.23809523809523725	0.1349299558009567
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	G	6	q75.red	1.4880952380952372	0.8433122237559796
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	G	8	q75.red	-0.5119047619047628	-0.29009940497205694
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	G	9	q75.red	-0.01190476190476275	-0.006746497790047844
20210409	ABZE	2	e	3	fbz30	DMSO	N2	A	1	q75.red	-3.6369047619047556	-1.7178493547096627
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	A	2	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	A	3	q75.red	-0.6369047619047556	-0.3008345023795972
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	A	8	q75.red	-0.6369047619047556	-0.3008345023795972
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	A	9	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	N2	B	1	q75.red	-3.3869047619047556	-1.5997647836821571
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	B	2	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	B	3	q75.red	-1.1369047619047556	-0.5370036444346081
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	B	6	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	B	8	q75.red	0.11309523809524435	0.05341921070291913
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	B	9	q75.red	2.3630952380952444	1.116180349950468
20210409	ABZE	2	e	3	fbz30	DMSO	N2	C	1	q75.red	-3.6369047619047556	-1.7178493547096627
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	C	2	q75.red	3.3630952380952444	1.58851863406049
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	C	3	q75.red	-0.6369047619047556	-0.3008345023795972
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	C	6	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	C	8	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	N2	D	1	q75.red	-2.6369047619047556	-1.2455110705996408
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	D	2	q75.red	-0.38690476190475565	-0.18274993135209178
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	D	3	q75.red	-0.6369047619047556	-0.3008345023795972
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	D	6	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	D	8	q75.red	-0.6369047619047556	-0.3008345023795972
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	D	9	q75.red	2.3630952380952444	1.116180349950468
20210409	ABZE	2	e	3	fbz30	DMSO	N2	E	1	q75.red	-3.8869047619047556	-1.835933925737168
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	E	2	q75.red	2.3630952380952444	1.116180349950468
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	E	3	q75.red	0.8630952380952444	0.4076729237854355
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	E	6	q75.red	2.3630952380952444	1.116180349950468
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	E	8	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	E	9	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	N2	F	1	q75.red	-3.6369047619047556	-1.7178493547096627
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	F	2	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	F	3	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	F	6	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2805	F	8	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	F	9	q75.red	1.3630952380952444	0.6438420658404465
20210409	ABZE	2	e	3	fbz30	DMSO	N2	G	1	q75.red	-1.6369047619047556	-0.773172786489619
20210409	ABZE	2	e	3	fbz30	DMSO	ECA882	G	2	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2795	G	3	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2801	G	6	q75.red	1.1130952380952444	0.525757494812941
20210409	ABZE	2	e	3	fbz30	DMSO	ECA2816	G	9	q75.red	0.36309523809524435	0.17150378173042458
20210409	ABZF	2	f	1	DMSO	None	N2	A	1	q75.red	-1.5178571428571423	-0.9696705392289927
20210409	ABZF	2	f	1	DMSO	None	ECA882	A	2	q75.red	-3.0178571428571423	-1.9279331897611738
20210409	ABZF	2	f	1	DMSO	None	ECA2795	A	3	q75.red	-2.2678571428571423	-1.4488018644950833
20210409	ABZF	2	f	1	DMSO	None	ECA2801	A	6	q75.red	1.4821428571428577	0.9468547618353694
20210409	ABZF	2	f	1	DMSO	None	ECA2805	A	8	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	ECA2816	A	9	q75.red	-0.01785714285714235	-0.011407888696811568
20210409	ABZF	2	f	1	DMSO	None	ECA882	B	2	q75.red	-1.0178571428571423	-0.6502496557182657
20210409	ABZF	2	f	1	DMSO	None	ECA2795	B	3	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	ECA882	C	2	q75.red	-1.0178571428571423	-0.6502496557182657
20210409	ABZF	2	f	1	DMSO	None	ECA2795	C	3	q75.red	-2.0178571428571423	-1.2890914227397197
20210409	ABZF	2	f	1	DMSO	None	ECA2805	C	8	q75.red	-0.01785714285714235	-0.011407888696811568
20210409	ABZF	2	f	1	DMSO	None	ECA2816	C	9	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	N2	D	1	q75.red	-0.5178571428571423	-0.3308287722075386
20210409	ABZF	2	f	1	DMSO	None	ECA882	D	2	q75.red	-3.0178571428571423	-1.9279331897611738
20210409	ABZF	2	f	1	DMSO	None	ECA2795	D	3	q75.red	1.9821428571428577	1.2662756453460964
20210409	ABZF	2	f	1	DMSO	None	ECA2801	D	6	q75.red	2.4821428571428577	1.5856965288568234
20210409	ABZF	2	f	1	DMSO	None	ECA2805	D	8	q75.red	-1.0178571428571423	-0.6502496557182657
20210409	ABZF	2	f	1	DMSO	None	N2	E	1	q75.red	-0.5178571428571423	-0.3308287722075386
20210409	ABZF	2	f	1	DMSO	None	ECA882	E	2	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	ECA2795	E	3	q75.red	-1.0178571428571423	-0.6502496557182657
20210409	ABZF	2	f	1	DMSO	None	ECA2801	E	6	q75.red	-1.0178571428571423	-0.6502496557182657
20210409	ABZF	2	f	1	DMSO	None	ECA2805	E	8	q75.red	-0.26785714285714235	-0.1711183304521751
20210409	ABZF	2	f	1	DMSO	None	ECA2816	E	9	q75.red	1.2321428571428577	0.7871443200800059
20210409	ABZF	2	f	1	DMSO	None	N2	F	1	q75.red	-0.5178571428571423	-0.3308287722075386
20210409	ABZF	2	f	1	DMSO	None	ECA882	F	2	q75.red	-0.7678571428571423	-0.4905392139629021
20210409	ABZF	2	f	1	DMSO	None	ECA2795	F	3	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	ECA2801	F	6	q75.red	-0.7678571428571423	-0.4905392139629021
20210409	ABZF	2	f	1	DMSO	None	N2	G	1	q75.red	0.9821428571428577	0.6274338783246425
20210409	ABZF	2	f	1	DMSO	None	ECA882	G	2	q75.red	2.4821428571428577	1.5856965288568234
20210409	ABZF	2	f	1	DMSO	None	ECA2795	G	3	q75.red	-0.7678571428571423	-0.4905392139629021
20210409	ABZF	2	f	1	DMSO	None	ECA2801	G	6	q75.red	1.7321428571428577	1.106565203590733
20210409	ABZF	2	f	1	DMSO	None	ECA2816	G	9	q75.red	0.7321428571428577	0.467723436569279
20210409	ABZF	2	f	2	abz30	DMSO	N2	A	1	q75.red	-3.142857142857139	-1.7810754165726288
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	A	3	q75.red	-0.3928571428571388	-0.22263442707157863
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	A	6	q75.red	-1.8928571428571388	-1.0726931486176061
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	A	8	q75.red	1.1071428571428612	0.6274242944744487
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	A	9	q75.red	-1.1428571428571388	-0.6476637878445923
20210409	ABZF	2	f	2	abz30	DMSO	N2	B	1	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	B	2	q75.red	-0.1428571428571388	-0.08095797348057407
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	B	3	q75.red	2.357142857142861	1.3358065624294717
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	B	8	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	N2	C	1	q75.red	-0.6428571428571388	-0.3643108806625832
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	C	2	q75.red	-0.6428571428571388	-0.3643108806625832
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	C	3	q75.red	-1.6428571428571388	-0.9310166950266014
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	C	8	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	C	9	q75.red	2.357142857142861	1.3358065624294717
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	D	2	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	D	3	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	D	6	q75.red	1.3571428571428612	0.7691007480654533
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	D	8	q75.red	1.3571428571428612	0.7691007480654533
20210409	ABZF	2	f	2	abz30	DMSO	N2	E	1	q75.red	-1.6428571428571388	-0.9310166950266014
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	E	2	q75.red	-2.642857142857139	-1.4977225093906197
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	E	3	q75.red	1.6071428571428612	0.9107772016564578
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	E	6	q75.red	-0.6428571428571388	-0.3643108806625832
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	E	8	q75.red	-0.8928571428571388	-0.5059873342535878
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	E	9	q75.red	2.357142857142861	1.3358065624294717
20210409	ABZF	2	f	2	abz30	DMSO	N2	F	1	q75.red	-0.6428571428571388	-0.3643108806625832
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	F	2	q75.red	1.3571428571428612	0.7691007480654533
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	F	3	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	F	6	q75.red	0.1071428571428612	0.06071848011043049
20210409	ABZF	2	f	2	abz30	DMSO	N2	G	1	q75.red	-1.8928571428571388	-1.0726931486176061
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	G	2	q75.red	-0.8928571428571388	-0.5059873342535878
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	G	3	q75.red	1.3571428571428612	0.7691007480654533
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	G	8	q75.red	0.3571428571428612	0.20239493370143508
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	G	9	q75.red	0.8571428571428612	0.4857478408834442
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	A	2	q75.red	1.8988095238095255	0.896880432327958
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	A	3	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2801	A	6	q75.red	-0.1011904761904745	-0.04779613589208554
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	A	8	q75.red	-1.1011904761904745	-0.5201344200021074
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2816	A	9	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	N2	B	1	q75.red	-1.6011904761904745	-0.7563035620571182
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	B	2	q75.red	-1.8511904761904745	-0.8743881330846237
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	B	3	q75.red	-0.1011904761904745	-0.04779613589208554
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	B	8	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	N2	C	1	q75.red	-2.1011904761904745	-0.9924727041121292
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	C	2	q75.red	0.3988095238095255	0.18837300616292535
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	C	3	q75.red	0.6488095238095255	0.3064575771904308
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2801	C	6	q75.red	1.8988095238095255	0.896880432327958
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	C	8	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	N2	D	1	q75.red	-3.1011904761904745	-1.464810988222151
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	D	2	q75.red	-3.1011904761904745	-1.464810988222151
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2801	D	6	q75.red	2.8988095238095255	1.3692187164379799
20210409	ABZF	2	f	3	fbz30	DMSO	N2	E	1	q75.red	-3.1011904761904745	-1.464810988222151
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	E	2	q75.red	-2.6011904761904745	-1.22864184616714
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	E	3	q75.red	1.8988095238095255	0.896880432327958
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	E	8	q75.red	1.8988095238095255	0.896880432327958
20210409	ABZF	2	f	3	fbz30	DMSO	N2	F	1	q75.red	-4.6011904761904745	-2.1733184143871838
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	F	2	q75.red	0.3988095238095255	0.18837300616292535
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	F	3	q75.red	1.8988095238095255	0.896880432327958
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2801	F	6	q75.red	-2.1011904761904745	-0.9924727041121292
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	F	8	q75.red	-1.1011904761904745	-0.5201344200021074
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2816	F	9	q75.red	2.1488095238095255	1.0149650033554636
20210409	ABZF	2	f	3	fbz30	DMSO	N2	G	1	q75.red	-2.1011904761904745	-0.9924727041121292
20210409	ABZF	2	f	3	fbz30	DMSO	ECA882	G	2	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2795	G	3	q75.red	-0.1011904761904745	-0.04779613589208554
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2801	G	6	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2805	G	8	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZF	2	f	3	fbz30	DMSO	ECA2816	G	9	q75.red	0.8988095238095255	0.4245421482179363
20210409	ABZD	2	d	1	DMSO	None	N2	A	1	q90.red	-1.6238095238095305	-0.6883542717054912
20210409	ABZD	2	d	1	DMSO	None	ECA882	A	2	q90.red	-2.6238095238095305	-1.11226745955936
20210409	ABZD	2	d	1	DMSO	None	ECA2795	A	3	q90.red	-2.8238095238095298	-1.1970500971301024
20210409	ABZD	2	d	1	DMSO	None	ECA2801	A	6	q90.red	1.3761904761904695	0.5833852918559904
20210409	ABZD	2	d	1	DMSO	None	ECA2805	A	8	q90.red	-2.823809523809526	-1.1970500971301137
20210409	ABZD	2	d	1	DMSO	None	ECA2816	A	9	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	N2	B	1	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	ECA882	B	2	q90.red	0.07619047619047237	0.03229814764600645
20210409	ABZD	2	d	1	DMSO	None	ECA2801	B	6	q90.red	-1.3238095238095262	-0.5611803153493616
20210409	ABZD	2	d	1	DMSO	None	ECA2805	B	8	q90.red	-1.6238095238095305	-0.6883542717054912
20210409	ABZD	2	d	1	DMSO	None	N2	C	1	q90.red	0.1761904761904738	0.07468946643139052
20210409	ABZD	2	d	1	DMSO	None	ECA882	C	2	q90.red	-1.1238095238095305	-0.47639767777859643
20210409	ABZD	2	d	1	DMSO	None	ECA2795	C	3	q90.red	-1.6238095238095305	-0.6883542717054912
20210409	ABZD	2	d	1	DMSO	None	ECA2801	C	6	q90.red	-0.4238095238095134	-0.1796584462809049
20210409	ABZD	2	d	1	DMSO	None	ECA2805	C	8	q90.red	-3.6238095238095305	-1.5361806474131832
20210409	ABZD	2	d	1	DMSO	None	ECA2816	C	9	q90.red	5.3761904761904695	2.279038043271329
20210409	ABZD	2	d	1	DMSO	None	N2	D	1	q90.red	-1.6238095238095305	-0.6883542717054912
20210409	ABZD	2	d	1	DMSO	None	ECA882	D	2	q90.red	1.3761904761904695	0.5833852918559904
20210409	ABZD	2	d	1	DMSO	None	ECA2795	D	3	q90.red	-2.6238095238095305	-1.11226745955936
20210409	ABZD	2	d	1	DMSO	None	ECA2801	D	6	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	ECA2805	D	8	q90.red	-2.823809523809526	-1.1970500971301137
20210409	ABZD	2	d	1	DMSO	None	ECA2816	D	9	q90.red	1.3761904761904695	0.5833852918559904
20210409	ABZD	2	d	1	DMSO	None	ECA882	E	2	q90.red	-2.6238095238095305	-1.11226745955936
20210409	ABZD	2	d	1	DMSO	None	ECA2795	E	3	q90.red	-0.9238095238095312	-0.3916150402078298
20210409	ABZD	2	d	1	DMSO	None	ECA2801	E	6	q90.red	-0.12380952380953048	-0.05248448992476171
20210409	ABZD	2	d	1	DMSO	None	ECA2805	E	8	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	ECA2816	E	9	q90.red	5.276190476190475	2.236646724485948
20210409	ABZD	2	d	1	DMSO	None	N2	F	1	q90.red	-1.6238095238095305	-0.6883542717054912
20210409	ABZD	2	d	1	DMSO	None	ECA882	F	2	q90.red	-1.023809523809529	-0.4340063589932124
20210409	ABZD	2	d	1	DMSO	None	ECA2795	F	3	q90.red	4.276190476190472	1.812733536632112
20210409	ABZD	2	d	1	DMSO	None	ECA2801	F	6	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	ECA2805	F	8	q90.red	-1.3238095238095262	-0.5611803153493616
20210409	ABZD	2	d	1	DMSO	None	ECA2816	F	9	q90.red	1.2761904761904752	0.5409939730706094
20210409	ABZD	2	d	1	DMSO	None	N2	G	1	q90.red	-0.2238095238095319	-0.09487580871014578
20210409	ABZD	2	d	1	DMSO	None	ECA882	G	2	q90.red	-1.523809523809529	-0.6459629529201297
20210409	ABZD	2	d	1	DMSO	None	ECA2795	G	3	q90.red	1.3761904761904695	0.5833852918559904
20210409	ABZD	2	d	1	DMSO	None	ECA2801	G	6	q90.red	0.3761904761904695	0.15947210400215564
20210409	ABZD	2	d	1	DMSO	None	ECA2805	G	8	q90.red	1.3761904761904695	0.5833852918559904
20210409	ABZD	2	d	1	DMSO	None	ECA2816	G	9	q90.red	0.2761904761904752	0.11708078521677459
20210409	ABZD	2	d	2	abz30	DMSO	N2	A	1	q90.red	-4.326190476190469	-1.845044717171469
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	A	2	q90.red	-0.12619047619046597	-0.05381803522844855
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	A	3	q90.red	-0.7261904761904674	-0.30970756122029114
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	A	6	q90.red	1.0738095238095298	0.4579610167552679
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	A	8	q90.red	0.6738095238095312	0.2873679994273633
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	A	9	q90.red	2.673809523809531	1.1403330860668892
20210409	ABZD	2	d	2	abz30	DMSO	N2	B	1	q90.red	-2.326190476190469	-0.9920796305319257
