date	experiment	round	assay	plate	row	col	sort	TOF	EXT	time	green	yellow	red	norm.EXT	norm.green	norm.yellow	norm.red	object	call50	stage	strain	condition	control	contamination
20210330	abzdom	NA	NA	1	G	5	0	448	1121	3652	825	271	48	2.502232142857143	1.8415178571428572	0.6049107142857143	0.10714285714285714	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	435	1343	3762	1106	371	54	3.0873563218390805	2.542528735632184	0.8528735632183908	0.12413793103448276	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	281	607	3824	24	10	9	2.1601423487544484	0.08540925266903915	0.03558718861209965	0.03202846975088968	0.9999994002915042	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	293	1479	3855	1163	404	62	5.047781569965871	3.969283276450512	1.378839590443686	0.21160409556313994	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	459	1408	3918	1137	369	51	3.0675381263616557	2.477124183006536	0.803921568627451	0.1111111111111111	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	325	1494	3933	1152	390	62	4.596923076923077	3.5446153846153847	1.2	0.19076923076923077	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	659	1516	3980	951	312	59	2.300455235204856	1.4430955993930197	0.47344461305007585	0.08952959028831563	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	320	1273	4387	77	29	25	3.978125	0.240625	0.090625	0.078125	0.9999996547652754	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	455	1378	4543	856	287	52	3.0285714285714285	1.8813186813186813	0.6307692307692307	0.11428571428571428	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	69	261	4621	29	24	25	3.782608695652174	0.42028985507246375	0.34782608695652173	0.36231884057971014	0.9999999999999922	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	461	1616	4745	2580	865	104	3.5054229934924077	5.596529284164859	1.876355748373102	0.22559652928416485	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	353	859	4777	628	208	31	2.4334277620396603	1.7790368271954675	0.5892351274787535	0.08781869688385269	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	443	1446	5011	90	31	26	3.2641083521444694	0.20316027088036118	0.06997742663656885	0.05869074492099323	0.9999999996915534	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	460	948	5481	36	13	13	2.0608695652173914	0.0782608695652174	0.02826086956521739	0.02826086956521739	0.9999999999819139	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	421	994	5481	637	218	38	2.36104513064133	1.513064133016627	0.517814726840855	0.09026128266033254	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	358	678	5496	504	162	24	1.893854748603352	1.4078212290502794	0.45251396648044695	0.0670391061452514	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	436	1366	5590	1136	365	55	3.13302752293578	2.6055045871559632	0.8371559633027523	0.12614678899082568	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	431	954	5871	44	19	15	2.2134570765661254	0.10208816705336426	0.04408352668213457	0.03480278422273782	0.9999999999971095	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	85	103	5949	21	8	1	1.2117647058823529	0.24705882352941178	0.09411764705882353	0.011764705882352941	0.9764204531350903	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	424	958	6136	688	228	34	2.259433962264151	1.6226415094339623	0.5377358490566038	0.08018867924528301	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	418	1065	6151	694	234	37	2.547846889952153	1.6602870813397128	0.5598086124401914	0.08851674641148326	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	248	936	6214	714	244	39	3.774193548387097	2.879032258064516	0.9838709677419355	0.15725806451612903	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	5	0	407	1070	6432	787	269	39	2.628992628992629	1.9336609336609336	0.6609336609336609	0.09582309582309582	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	219	881	0	622	208	30	4.0228310502283104	2.8401826484018264	0.9497716894977168	0.136986301369863	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	419	1039	1076	639	218	37	2.479713603818616	1.5250596658711217	0.5202863961813843	0.0883054892601432	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	451	1207	1342	64	25	20	2.6762749445676275	0.1419068736141907	0.05543237250554324	0.04434589800443459	0.9999999999898451	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	322	1195	1639	80	28	19	3.7111801242236027	0.2484472049689441	0.08695652173913043	0.059006211180124224	0.9999701393630014	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	74	80	1717	5	4	5	1.0810810810810811	0.06756756756756757	0.05405405405405406	0.06756756756756757	0.9994387475007998	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	343	915	1748	135	48	19	2.6676384839650145	0.3935860058309038	0.13994169096209913	0.05539358600583091	0.9999999999999392	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	253	1071	1982	820	277	45	4.233201581027668	3.241106719367589	1.0948616600790513	0.17786561264822134	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	362	896	2138	160	52	16	2.4751381215469612	0.4419889502762431	0.143646408839779	0.04419889502762431	0.9999999999997936	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	397	862	2341	629	206	33	2.1712846347607053	1.584382871536524	0.5188916876574308	0.08312342569269521	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	416	1215	3262	107	32	22	2.920673076923077	0.25721153846153844	0.07692307692307693	0.052884615384615384	0.9999999998032717	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	338	910	3465	650	215	32	2.6923076923076925	1.9230769230769231	0.636094674556213	0.09467455621301775	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	443	1372	3699	1168	389	54	3.0970654627539504	2.636568848758465	0.8781038374717833	0.12189616252821671	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	406	1175	3808	750	251	40	2.894088669950739	1.8472906403940887	0.6182266009852216	0.09852216748768473	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	450	1318	3886	977	321	47	2.928888888888889	2.171111111111111	0.7133333333333334	0.10444444444444445	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	384	903	4183	601	200	28	2.3515625	1.5651041666666667	0.5208333333333334	0.07291666666666667	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	360	719	4292	27	13	12	1.9972222222222222	0.075	0.03611111111111111	0.03333333333333333	0.999999999929026	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	421	1168	4995	931	302	42	2.7743467933491686	2.2114014251781473	0.7173396674584323	0.0997624703087886	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	346	726	5135	27	11	12	2.098265895953757	0.07803468208092486	0.031791907514450865	0.03468208092485549	0.9999999982989698	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	302	1162	5651	624	205	34	3.847682119205298	2.066225165562914	0.6788079470198676	0.11258278145695365	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	448	1394	5698	89	30	23	3.111607142857143	0.19866071428571427	0.06696428571428571	0.05133928571428571	0.9999999989199188	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	339	901	5776	661	221	36	2.657817109144543	1.9498525073746313	0.6519174041297935	0.10619469026548672	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	434	1228	5823	912	303	44	2.8294930875576036	2.1013824884792625	0.6981566820276498	0.10138248847926268	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	541	1477	5854	812	264	37	2.7301293900184844	1.5009242144177448	0.4879852125693161	0.06839186691312385	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	251	1250	5963	1018	349	51	4.9800796812749	4.055776892430279	1.3904382470119523	0.20318725099601595	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	397	1037	6026	702	236	39	2.6120906801007555	1.7682619647355164	0.5944584382871536	0.0982367758186398	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	442	1270	6135	960	311	45	2.8733031674208145	2.171945701357466	0.7036199095022625	0.10180995475113122	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	307	1127	6244	822	275	45	3.6710097719869705	2.6775244299674266	0.8957654723127035	0.1465798045602606	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	459	1139	6400	828	276	41	2.4814814814814814	1.803921568627451	0.6013071895424836	0.08932461873638345	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	322	1358	6759	105	37	29	4.217391304347826	0.32608695652173914	0.11490683229813664	0.09006211180124224	0.9999999805291188	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	424	1370	6806	1218	410	61	3.231132075471698	2.8726415094339623	0.96698113207547165	0.14386792452830188	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	6	0	494	1564	7274	1143	374	57	3.165991902834008	2.3137651821862346	0.757085020242915	0.11538461538461539	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	802	2312	0	1407	460	75	2.882793017456359	1.754364089775561	0.57356608478803	0.09351620947630923	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	359	763	156	552	183	26	2.1253481894150417	1.5376044568245126	0.5097493036211699	0.07242339832869081	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	456	1537	391	1333	448	66	3.370614035087719	2.9232456140350878	0.9824561403508771	0.14473684210526316	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	393	1142	641	70	25	18	2.905852417302799	0.178117048346056	0.06361323155216285	0.04580152671755725	0.9999999914048154	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	437	1152	781	735	243	41	2.6361556064073226	1.6819221967963387	0.5560640732265446	0.09382151029748284	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	404	850	1202	35	14	14	2.103960396039604	0.08663366336633663	0.034653465346534656	0.034653465346534656	0.9999999999797433	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	715	1878	1639	119	43	29	2.6265734265734264	0.16643356643356644	0.06013986013986014	0.04055944055944056	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	336	1446	1639	1338	443	68	4.303571428571429	3.982142857142857	1.318452380952381	0.20238095238095238	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	62	231	1639	21	19	23	3.725806451612903	0.3387096774193548	0.3064516129032258	0.3709677419354839	0.9999999999995333	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	247	363	2170	155	54	13	1.4696356275303644	0.6275303643724697	0.21862348178137653	0.05263157894736842	0.9999999999999999	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	281	1059	2763	820	268	41	3.7686832740213525	2.9181494661921707	0.9537366548042705	0.14590747330960854	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	376	858	2841	610	200	30	2.2819148936170213	1.622340425531915	0.5319148936170213	0.0797872340425532	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	473	1478	3013	91	32	28	3.124735729386892	0.19238900634249473	0.06765327695560254	0.05919661733615222	0.9999999999973977	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	334	659	3075	405	130	19	1.973053892215569	1.2125748502994012	0.38922155688622756	0.05688622754491018	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	399	914	3232	659	219	29	2.2907268170426067	1.6516290726817042	0.5488721804511278	0.07268170426065163	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	448	1380	3248	86	30	21	3.080357142857143	0.19196428571428573	0.06696428571428571	0.046875	0.9999999960736601	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	406	972	3482	49	16	13	2.394088669950739	0.1206896551724138	0.03940886699507389	0.03201970443349754	0.9999999862466515	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	744	2115	3591	1302	434	67	2.842741935483871	1.75	0.5833333333333334	0.09005376344086022	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	509	1692	3810	1433	486	72	3.324165029469548	2.8153241650294696	0.9548133595284872	0.14145383104125736	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	359	1190	3934	904	298	42	3.3147632311977717	2.518105849582173	0.83008356545961	0.116991643454039	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	517	1672	3950	107	37	27	3.234042553191489	0.20696324951644102	0.07156673114119923	0.05222437137330754	0.9999999999392838	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	438	1191	3981	929	310	46	2.719178082191781	2.1210045662100456	0.7077625570776256	0.1050228310502283	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	381	835	4106	626	204	28	2.1916010498687664	1.643044619422572	0.5354330708661418	0.07349081364829396	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	436	1325	4262	1130	362	52	3.0389908256880735	2.591743119266055	0.8302752293577982	0.11926605504587157	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	65	206	4402	22	22	25	3.169230769230769	0.3384615384615385	0.3384615384615385	0.38461538461538464	0.9999999999999981	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	269	937	4543	708	239	40	3.483271375464684	2.6319702602230484	0.8884758364312267	0.14869888475836432	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	96	604	4683	231	247	400	6.291666666666667	2.40625	2.5729166666666665	4.166666666666667	1	object	L2/L3	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	417	1061	4699	733	241	42	2.5443645083932855	1.7577937649880095	0.5779376498800959	0.10071942446043165	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	489	1060	4714	881	291	43	2.1676891615541924	1.8016359918200409	0.5950920245398773	0.08793456032719836	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	410	1086	4792	58	21	15	2.648780487804878	0.14146341463414633	0.05121951219512195	0.036585365853658534	0.9999999882028456	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	484	1358	4886	1090	350	54	2.8057851239669422	2.2520661157024793	0.7231404958677686	0.1115702479338843	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	454	1429	5058	1185	381	56	3.147577092511013	2.6101321585903086	0.8392070484581498	0.12334801762114538	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	84	288	5089	28	28	28	3.4285714285714284	0.3333333333333333	0.3333333333333333	0.3333333333333333	1	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	288	1202	5183	88	31	22	4.173611111111111	0.3055555555555556	0.1076388888888889	0.0763888888888889	0.9999790143179689	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	720	1650	5339	1279	403	59	2.2916666666666665	1.7763888888888888	0.5597222222222222	0.08194444444444444	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	453	1488	5651	1236	404	62	3.2847682119205297	2.728476821192053	0.891832229580574	0.1368653421633554	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	426	968	5854	691	223	35	2.272300469483568	1.6220657276995305	0.5234741784037559	0.08215962441314555	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	360	839	6261	553	184	26	2.3305555555555557	1.5361111111111112	0.5111111111111111	0.07222222222222222	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	372	793	6448	31	13	12	2.131720430107527	0.08333333333333333	0.03494623655913978	0.03225806451612903	0.999999999293968	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	451	1223	6448	837	277	44	2.7117516629711753	1.8558758314855877	0.614190687361419	0.0975609756097561	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	173	338	6838	15	12	10	1.953757225433526	0.08670520231213873	0.06936416184971098	0.057803468208092484	0.9999999715324518	object	L2/L3	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	447	1468	6947	1220	402	53	3.2841163310961967	2.7293064876957494	0.8993288590604027	0.1185682326621924	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	8	0	528	1483	7259	883	291	44	2.808712121212121	1.6723484848484849	0.5511363636363636	0.08333333333333333	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	125	320	0	186	62	10	2.56	1.488	0.496	0.08	0.9999999999426861	object	L2/L3	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	528	1394	265	811	268	39	2.640151515151515	1.5359848484848484	0.5075757575757576	0.07386363636363637	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	439	1207	358	75	29	24	2.7494305239179955	0.17084282460136674	0.06605922551252848	0.05466970387243736	0.9999999999998826	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	417	1146	547	1047	344	48	2.7482014388489207	2.5107913669064748	0.8249400479616307	0.11510791366906475	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	275	472	983	388	124	21	1.7163636363636363	1.410909090909091	0.4509090909090909	0.07636363636363637	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	70	333	983	308	127	17	4.757142857142857	4.4	1.8142857142857143	0.24285714285714285	1	object	L1	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	346	700	1108	484	158	20	2.023121387283237	1.3988439306358382	0.45664739884393063	0.057803468208092484	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	345	1212	1280	1239	416	59	3.5130434782608697	3.591304347826087	1.2057971014492754	0.17101449275362318	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	382	1270	1748	88	28	21	3.324607329842932	0.23036649214659685	0.07329842931937172	0.0549738219895288	0.999999714800699	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	478	1455	1826	1266	411	59	3.0439330543933054	2.6485355648535567	0.8598326359832636	0.12343096234309624	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	343	1489	1997	99	35	27	4.341107871720117	0.2886297376093295	0.10204081632653061	0.07871720116618076	0.9999924897243151	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	450	1235	2153	990	321	44	2.7444444444444445	2.2	0.7133333333333334	0.09777777777777778	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	400	902	2747	651	216	32	2.255	1.6275	0.54	0.08	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	383	794	2841	601	199	30	2.073107049608355	1.5691906005221932	0.5195822454308094	0.0783289817232376	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	522	1155	2888	781	251	35	2.2126436781609193	1.496168582375479	0.48084291187739464	0.06704980842911877	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	457	1115	2934	779	258	35	2.439824945295405	1.7045951859956237	0.5645514223194749	0.07658643326039387	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	284	1448	2981	1262	442	65	5.098591549295775	4.443661971830986	1.556338028169014	0.22887323943661972	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	355	856	3309	666	222	30	2.4112676056338027	1.876056338028169	0.6253521126760564	0.08450704225352113	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	409	1101	3513	1914	629	76	2.6919315403422983	4.679706601466993	1.5378973105134475	0.18581907090464547	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	257	972	3637	713	235	31	3.782101167315175	2.77431906614786	0.914396887159533	0.12062256809338522	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	365	854	3684	674	222	28	2.33972602739726	1.8465753424657534	0.6082191780821918	0.07671232876712329	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	394	897	3715	747	249	31	2.2766497461928936	1.8959390862944163	0.631979695431472	0.07868020304568528	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	402	1232	3903	1034	337	52	3.0646766169154227	2.572139303482587	0.8383084577114428	0.12935323383084577	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	122	138	4246	27	9	2	1.1311475409836065	0.22131147540983606	0.07377049180327869	0.01639344262295082	0.9993418202404659	object	L2/L3	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	404	861	4417	703	230	32	2.131188118811881	1.74009900990099	0.5693069306930693	0.07920792079207921	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	421	1309	4480	80	27	16	3.1092636579572446	0.19002375296912113	0.06413301662707839	0.03800475059382423	0.9999960156489622	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	328	619	4495	426	141	16	1.8871951219512195	1.298780487804878	0.4298780487804878	0.04878048780487805	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	430	1364	4620	91	29	19	3.172093023255814	0.2116279069767442	0.06744186046511629	0.044186046511627906	0.9999994527948581	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	406	1083	4667	985	325	47	2.667487684729064	2.4261083743842367	0.8004926108374384	0.11576354679802955	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	656	2176	4807	143	46	32	3.317073170731707	0.21798780487804878	0.0701219512195122	0.04878048780487805	0.9999999999821275	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	446	1261	4854	1108	365	52	2.827354260089686	2.484304932735426	0.8183856502242153	0.11659192825112108	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	596	1585	4885	1034	345	48	2.6593959731543624	1.7348993288590604	0.5788590604026845	0.08053691275167785	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	331	1021	4932	786	252	34	3.084592145015106	2.3746223564954683	0.7613293051359517	0.1027190332326284	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	432	1408	5104	90	29	24	3.259259259259259	0.20833333333333334	0.06712962962962964	0.05555555555555555	0.999999991974071	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	586	1166	5244	951	310	40	1.9897610921501707	1.6228668941979523	0.5290102389078498	0.06825938566552901	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	400	1181	5322	2095	688	74	2.9525	5.2375	1.72	0.185	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	364	785	5369	522	172	23	2.1565934065934065	1.434065934065934	0.4725274725274725	0.06318681318681318	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	297	1070	5385	779	256	40	3.6026936026936025	2.622895622895623	0.8619528619528619	0.13468013468013468	1	object	L4	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	432	929	5416	811	267	37	2.150462962962963	1.8773148148148149	0.6180555555555556	0.08564814814814815	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	483	1362	5588	2254	732	87	2.8198757763975157	4.666666666666667	1.515527950310559	0.18012422360248448	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	781	1958	5666	160	49	37	2.507042253521127	0.20486555697823303	0.06274007682458387	0.04737516005121639	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	314	1057	5807	956	319	47	3.3662420382165603	3.0445859872611467	1.015923566878981	0.14968152866242038	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	599	1254	6400	820	256	37	2.0934891485809684	1.3689482470784642	0.4273789649415693	0.06176961602671119	1	object	adult	ECA1327	DMSO	None	FALSE
20210330	abzdom	NA	NA	1	G	9	0	499	1568	6839	1371	454	66	3.1422845691382766	2.74749498997996	0.9098196392785571	0.13226452905811623	1	object	adult	ECA1327	DMSO	None	FALSE
