date	experiment	round	assay	plate	condition	control	strain	row	col	trait	phenotype	.std.resid.x	.std.resid.y
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	G	3	q75.EXT	39.33542817215929	-0.04185662005693914	0.35108136205583734
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	G	6	q75.EXT	0.9937082180736425	0.1705306793228865	0.008830989344355522
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	G	8	q75.EXT	168.20968804065353	0.7740470646893217	1.5172699194081036
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	G	9	q75.EXT	12.394343199023474	0.6247451017589493	0.11118950008278695
20210409	ABZE	2	e	2	abz30	DMSO	N2	A	1	q75.EXT	-218.61311648499745	-1.9980027272633951	-1.942722144396458
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	A	2	q75.EXT	-54.31803982139757	-0.0045060954606752175	-0.4860364904139908
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	A	3	q75.EXT	-75.68746499835855	-0.6774163509215089	-0.671996115017943
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	A	6	q75.EXT	-7.356694341089614	-0.08651703284496433	-0.0653142669288393
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	A	8	q75.EXT	122.94219444224818	0.3824173014293042	1.1095646718279062
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	A	9	q75.EXT	48.17255580834873	0.6852269163866794	0.4289583204801631
20210409	ABZE	2	e	2	abz30	DMSO	N2	B	1	q75.EXT	-171.61311648499745	-1.6026679521801552	-1.5250530573135719
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	B	2	q75.EXT	-56.31803982139757	-0.02132885184719606	-0.5039324414465436
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	B	6	q75.EXT	104.39330565891038	0.8534544802518879	0.9268255435470627
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	B	8	q75.EXT	132.6921944422482	0.4644282388135933	1.1975593232931845
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	B	9	q75.EXT	123.17255580834873	1.316080280881211	1.0968048462905404
20210409	ABZE	2	e	2	abz30	DMSO	N2	C	1	q75.EXT	-216.61311648499745	-1.9811799708768743	-1.924948991754633
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	C	2	q75.EXT	9.68196017860243	0.5338221089079918	0.0866339426276978
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	C	3	q75.EXT	-21.187464998358557	-0.21899623938881596	-0.1881142956272135
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	C	6	q75.EXT	77.39330565891038	0.6263472690338565	0.687113911485771
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	C	8	q75.EXT	22.94219444224818	-0.45872051789673796	0.20705542603018115
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	C	9	q75.EXT	10.172555808348733	0.3655945450427833	0.0905827474029052
20210409	ABZE	2	e	2	abz30	DMSO	N2	D	1	q75.EXT	-144.61311648499745	-1.3755607409621238	-1.285115496648935
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	D	2	q75.EXT	-14.56803982139757	0.32984618772142654	-0.1303544636420045
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	D	3	q75.EXT	-53.18746499835856	-0.48816034157314947	-0.4722283914162656
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	D	6	q75.EXT	99.39330565891038	0.8113975892855857	0.8824345005727494
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	D	8	q75.EXT	67.69219444224818	-0.08231134374833411	0.6109283135246631
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	D	9	q75.EXT	112.42255580834873	1.2256579653036614	1.0010801775910532
20210409	ABZE	2	e	2	abz30	DMSO	N2	E	1	q75.EXT	-172.86311648499745	-1.6131821749217308	-1.5361612777147124
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	E	2	q75.EXT	63.93196017860243	0.9901393758923697	0.5720616143856917
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	E	3	q75.EXT	-3.687464998358556	-0.07179712100675859	-0.03273939949257565
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	E	6	q75.EXT	106.39330565891038	0.8702772366384087	0.944581960736788
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	E	8	q75.EXT	97.94219444224818	0.17213284659779363	0.8839373603784749
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	E	9	q75.EXT	37.92255580834873	0.5990102899057601	0.3376859619527448
20210409	ABZE	2	e	2	abz30	DMSO	N2	F	1	q75.EXT	-196.36311648499745	-1.8108495624633507	-1.7449958212561554
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	F	2	q75.EXT	41.93196017860243	0.8050890556406404	0.3752061530276112
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	F	3	q75.EXT	-7.687464998358556	-0.10544263377980027	-0.06825366146620716
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	F	6	q75.EXT	134.89330565891038	1.1100015151463307	1.1976109056903737
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	F	8	q75.EXT	121.94219444224818	0.37400592323604376	1.1005395793699289
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	F	9	q75.EXT	74.42255580834873	0.9060255939597655	0.6627046045137952
20210409	ABZE	2	e	2	abz30	DMSO	N2	G	1	q75.EXT	-226.61311648499745	-2.0652937528094784	-2.0138147549637577
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	G	2	q75.EXT	-10.06803982139757	0.36769738959109843	-0.09008857381876079
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	G	3	q75.EXT	20.562535001641443	0.13217880017980663	0.18256581372256545
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	G	6	q75.EXT	91.39330565891038	0.7441065637395023	0.8114088318138482
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	G	8	q75.EXT	129.1921944422482	0.4349884151371818	1.165971499690264
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	G	9	q75.EXT	23.172555808348733	0.47494246155516884	0.20634281187670395
20210409	ABZF	2	f	2	abz30	DMSO	N2	A	1	q75.EXT	-238.4040362721473	-2.3483266154672235	-2.1260948081463575
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	A	3	q75.EXT	16.32974374860946	0.01316781229063985	0.14506069844468092
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	A	6	q75.EXT	80.49732097541444	0.9005682116796143	0.7160178159079464
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	A	8	q75.EXT	100.74564759658256	0.6250955758503355	0.8961074945286904
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	A	9	q75.EXT	-5.347524124167833	0.19611528799405403	-0.047580721798185635
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	B	2	q75.EXT	71.49277979304074	0.355931473666002	0.6361732510948961
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	B	3	q75.EXT	124.57974374860946	0.9236995017110805	1.1066692116201475
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	B	6	q75.EXT	110.74732097541444	1.1550124020257422	0.9850893659764345
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	B	8	q75.EXT	38.745647596582565	0.10359012786818939	0.34463290494390475
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	B	9	q75.EXT	63.65247587583217	0.776500383329023	0.5663613059221141
20210409	ABZF	2	f	2	abz30	DMSO	N2	C	1	q75.EXT	-147.4040362721473	-1.582891199880525	-1.3145539023520452
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	C	2	q75.EXT	1.9927797930407465	-0.22865931076559726	0.017732604653572886
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	C	3	q75.EXT	-9.17025625139054	-0.2013223316375009	-0.08146139934723043
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	C	6	q75.EXT	23.747320975414436	0.4232224992120854	0.21123069305218795
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	C	8	q75.EXT	60.745647596582565	0.2886404481199186	0.5403174367320546
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	C	9	q75.EXT	100.65247587583217	1.0877213764796587	0.8955765961489415
20210409	ABZF	2	f	2	abz30	DMSO	N2	D	1	q75.EXT	-226.9040362721473	-2.2515957662447286	-2.0235374409305926
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	D	2	q75.EXT	38.49277979304075	0.07835599328840812	0.34252517436736135
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	D	3	q75.EXT	43.07974374860946	0.23817217896035614	0.3826868206381566
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	D	6	q75.EXT	76.74732097541444	0.8690255434548877	0.6826618386267289
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	D	8	q75.EXT	72.74564759658256	0.3895769864390437	0.6470544540710453
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	D	9	q75.EXT	55.15247587583217	0.7050036686863095	0.4907307662754105
20210409	ABZF	2	f	2	abz30	DMSO	N2	E	1	q75.EXT	-214.1540362721473	-2.144350694280658	-1.9098325338000708
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	E	2	q75.EXT	-17.507220206959254	-0.3926811855341755	-0.15578671341269765
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	E	3	q75.EXT	3.5797437486094594	-0.09407725967343053	0.03179964954872524
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	E	8	q75.EXT	3.2456475965825646	-0.19501379799255558	0.028869228649390417
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	E	9	q75.EXT	100.65247587583217	1.0877213764796587	0.8955765961489415
20210409	ABZF	2	f	2	abz30	DMSO	N2	F	1	q75.EXT	-248.4040362721473	-2.4324403973998274	-2.215275127464414
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	F	2	q75.EXT	98.99277979304074	0.5872443739806635	0.880879981701175
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	F	3	q75.EXT	92.07974374860946	0.6503297104301168	0.8179645771794765
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	F	6	q75.EXT	97.49732097541444	1.0435616409650414	0.8672315795827992
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	F	8	q75.EXT	116.74564759658256	0.7596776269425022	1.0384235176473449
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	F	9	q75.EXT	74.65247587583217	0.8690255434548877	0.6642361219354952
20210409	ABZF	2	f	2	abz30	DMSO	N2	G	1	q75.EXT	-188.6540362721473	-1.9298605503525175	-1.6824227195390273
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	G	2	q75.EXT	29.242779793040746	5.507450007492184e-4	0.2602147286179766
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	G	3	q75.EXT	58.07974374860946	0.3643428518592624	0.515935113456928
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	G	6	q75.EXT	19.747320975414436	0.3895769864390437	0.1756509839522226
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	G	8	q75.EXT	77.74564759658256	0.4316338774053458	0.6915282112956248
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	G	9	q75.EXT	39.15247587583217	0.5704216175941428	0.34836739752867435
20210409	ABZD	2	d	2	abz30	DMSO	N2	A	1	q90.EXT	-323.9477018935642	-2.04552009297594	-2.098811812907529
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	A	2	q90.EXT	81.93916753787353	0.5396065769242726	0.5308272673296547
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	A	3	q90.EXT	-18.50080683184965	-0.22462763822682283	-0.11991783116742398
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	A	6	q90.EXT	12.591567243341942	0.02479285321315759	0.08157779473277572
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	A	9	q90.EXT	137.21882253180792	1.2718953104131263	0.896911454767337
20210409	ABZD	2	d	2	abz30	DMSO	N2	B	1	q90.EXT	-220.54770189356412	-1.4102964768455248	-1.4288976873060442
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	B	2	q90.EXT	41.339167537873166	0.2901860854842828	0.2678079116152742
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	B	3	q90.EXT	69.29919316815031	0.31475953291679587	0.4491808936716592
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	B	6	q90.EXT	167.59156724334196	0.9770139412229859	1.0857862414824289
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	B	8	q90.EXT	278.6239590068924	1.1994036404872184	1.828269614642009
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	B	9	q90.EXT	7.618822531808007	0.4757156135997478	0.04979935751186016
20210409	ABZD	2	d	2	abz30	DMSO	N2	C	1	q90.EXT	-257.0477018935641	-1.634529184667194	-1.665376077871367
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	C	2	q90.EXT	-104.06083246212647	-0.6030587286875152	-0.6741382539234074
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	C	3	q90.EXT	173.4991931681508	0.9548978385337288	1.1245805192779552
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	C	6	q90.EXT	-45.208432756657785	-0.33029346218663475	-0.2928947744422545
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	C	8	q90.EXT	-79.37604099310782	-0.9999199047225797	-0.5208482586908018
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	C	9	q90.EXT	23.41882253180819	0.5727807309581701	0.15307382615874826
20210409	ABZD	2	d	2	abz30	DMSO	N2	D	1	q90.EXT	-376.24770189356417	-2.366817918156043	-2.437656191717572
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	D	2	q90.EXT	-46.46083246212656	-0.24920108565934726	-0.3009876408902018
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	D	3	q90.EXT	104.29919316815054	0.5297771979512746	0.6760425721382657
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	D	6	q90.EXT	74.59156724334262	0.40568128841709306	0.4832611734326414
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	D	8	q90.EXT	86.82395900689268	0.021106836098284187	0.5697198713313045
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	D	9	q90.EXT	-43.9811774681919	0.15871814172034746	-0.28747675528430156
20210409	ABZD	2	d	2	abz30	DMSO	N2	E	1	q90.EXT	-186.7477018935644	-1.2026508460408027	-1.2099122187825415
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	E	2	q90.EXT	-23.96083246212679	-0.11097544385147037	-0.15522568267410705
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	E	3	q90.EXT	-139.90080683184974	-0.970431767803566	-0.9068037673344489
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	E	6	q90.EXT	135.59156724334196	0.7804263617628923	0.8784657879599198
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	E	8	q90.EXT	51.02395900689204	-0.1988255184226994	0.3348080839980195
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	E	9	q90.EXT	167.4188225318082	1.4574248385285913	1.0943094897759453
20210409	ABZD	2	d	2	abz30	DMSO	N2	F	1	q90.EXT	-317.3477018935641	-2.004973904712308	-2.056051336805311
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	F	2	q90.EXT	1.9391675378737592	0.04813762827404622	0.012562527005758387
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	F	3	q90.EXT	130.09919316815026	0.6882759338909734	0.8432720379793615
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	F	6	q90.EXT	262.99156724334296	1.563090662488396	1.7038603435464155
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	F	8	q90.EXT	52.42395900689213	-0.19022481182131976	0.3439945784747405
20210409	ABZD	2	d	2	abz30	DMSO	N2	G	1	q90.EXT	-300.9477018935642	-1.9042227702390104	-1.9497980325513038
20210409	ABZD	2	d	2	abz30	DMSO	ECA882	G	2	q90.EXT	230.5391675378739	1.4525101490420906	1.493504022481297
20210409	ABZD	2	d	2	abz30	DMSO	ECA2795	G	3	q90.EXT	-85.10080683184955	-0.6337755379781548	-0.5516031964781634
20210409	ABZD	2	d	2	abz30	DMSO	ECA2801	G	6	q90.EXT	-54.90843275665783	-0.3898840722104759	-0.3557387869162653
20210409	ABZD	2	d	2	abz30	DMSO	ECA2805	G	8	q90.EXT	228.42395900689235	0.8910068752091964	1.4988681698338886
20210409	ABZD	2	d	2	abz30	DMSO	ECA2816	G	9	q90.EXT	74.71882253180792	0.887935194280131	0.48838903132237294
20210409	ABZE	2	e	2	abz30	DMSO	N2	A	1	q90.EXT	-239.51170164574452	-1.3991067820325056	-1.5519250179856159
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	A	2	q90.EXT	-183.40149510024287	-0.5986267319184375	-1.2044236274963034
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	A	3	q90.EXT	-155.7096895014143	-1.0673652416935977	-1.0092711665394904
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	A	6	q90.EXT	81.05903092145921	0.2718876433782896	0.5263960456040563
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	A	8	q90.EXT	50.822671619940664	-0.18886449598130473	0.33329950771082534
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	A	9	q90.EXT	-10.151697296977211	0.2755736604931658	-0.06612819602169859
20210409	ABZE	2	e	2	abz30	DMSO	N2	B	1	q90.EXT	-306.61170164574446	-1.811326362712889	-1.9867019745656196
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	B	2	q90.EXT	-138.90149510024264	-0.32524712923174354	-0.9121858167069693
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	B	3	q90.EXT	-138.50968950141402	-0.9616994177337959	-0.8977850790643636
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	B	6	q90.EXT	232.45903092145977	1.2019926286988607	1.5095852152559217
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	B	8	q90.EXT	119.52267161994139	0.23318446367208812	0.7838400922547873
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	B	9	q90.EXT	66.64830270302298	0.7473838511973915	0.43414730529556894
20210409	ABZE	2	e	2	abz30	DMSO	N2	C	1	q90.EXT	-294.31170164574473	-1.7357630118579173	-1.9070036650882136
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	C	2	q90.EXT	31.29850489975719	0.720353059021628	0.20554172028953255
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	C	3	q90.EXT	168.29031049858617	0.9230840003398524	1.0908155975268221
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	C	6	q90.EXT	106.8590309214594	0.4303863793179911	0.6939408314496192
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	C	8	q90.EXT	-42.377328380059154	-0.7614258211588262	-0.27791421105914166
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	C	9	q90.EXT	-12.35169729697703	0.26205826440528546	-0.08045900465318159
20210409	ABZE	2	e	2	abz30	DMSO	N2	D	1	q90.EXT	-235.51170164574452	-1.374533334599994	-1.5260068685620687
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	D	2	q90.EXT	-47.20149510024281	0.23809915315858599	-0.30997891222648094
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	D	3	q90.EXT	-42.80968950141397	-0.3737796879109533	-0.2774816737521848
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	D	6	q90.EXT	156.35903092145895	0.7344827912953206	1.0153930368509845
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	D	8	q90.EXT	-48.677328380059336	-0.8001290008650331	-0.3192301598601171
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	D	9	q90.EXT	176.6483027030232	1.4231536555914646	1.15068773686978
20210409	ABZE	2	e	2	abz30	DMSO	N2	E	1	q90.EXT	-230.6117016457442	-1.3444308614951652	-1.4942571355182213
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	E	2	q90.EXT	79.0985048997576	1.0140057558401454	0.5194510990699868
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	E	3	q90.EXT	-88.00968950141424	-0.6514596438983371	-0.5704567408379804
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	E	6	q90.EXT	204.05903092145923	1.0275211519280243	1.3251560711468504
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	E	8	q90.EXT	125.62267161994107	0.2706589710066665	0.8238444236335063
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	E	9	q90.EXT	31.048302703022834	0.5286801690480365	0.20224876562246022
20210409	ABZE	2	e	2	abz30	DMSO	N2	F	1	q90.EXT	-316.8117016457445	-1.8739886536657941	-2.0527932555956654
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	F	2	q90.EXT	27.998504899757464	0.7000799648898076	0.1838701522984153
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	F	3	q90.EXT	48.49031049858553	0.18710924973612314	0.3143020347640282
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	F	6	q90.EXT	310.15903092145913	1.6793318450753965	2.0141677679768533
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	F	8	q90.EXT	118.82267161994089	0.2288841103713955	0.779249431276898
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	F	9	q90.EXT	108.14830270302298	1.0023333683097004	0.704478468116748
20210409	ABZE	2	e	2	abz30	DMSO	N2	G	1	q90.EXT	-305.51170164574455	-1.804568664668949	-1.9795744834741447
20210409	ABZE	2	e	2	abz30	DMSO	ECA882	G	2	q90.EXT	68.39850489975733	0.9482717839581749	0.4491826816442354
20210409	ABZE	2	e	2	abz30	DMSO	ECA2795	G	3	q90.EXT	24.690310498585806	0.04089723751268021	0.1600364020949616
20210409	ABZE	2	e	2	abz30	DMSO	ECA2801	G	6	q90.EXT	135.05903092145923	0.6036291837171975	0.8770711787691854
20210409	ABZE	2	e	2	abz30	DMSO	ECA2805	G	8	q90.EXT	233.62267161994038	0.9341420516844782	1.5321178316502033
20210409	ABZE	2	e	2	abz30	DMSO	ECA2816	G	9	q90.EXT	17.448302703022925	0.44513044777749733	0.1136583122641949
20210409	ABZF	2	f	2	abz30	DMSO	N2	A	1	q90.EXT	-335.17684089493105	-2.541801341748386	-2.1961480131840507
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	A	2	q90.EXT	109.73162370339347	0.6638048758227646	0.7108339039943422
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	A	3	q90.EXT	19.89165718312334	-0.012579264757119256	0.1289695671379384
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	A	6	q90.EXT	10.184372100544032	0.024280906391648288	0.0659780024224755
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	A	8	q90.EXT	104.00313139287381	0.5188215359709462	0.6741925510796862
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	A	9	q90.EXT	-86.56939655644462	-0.17537835399750926	-0.5642684467328358
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	B	2	q90.EXT	196.73162370339392	1.1982773574798968	1.2744139145724196
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	B	3	q90.EXT	18.89165718312334	-0.018722626615247182	0.12248596620159409
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	B	6	q90.EXT	118.68437210054402	0.690835667998528	0.7688797809676827
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	B	8	q90.EXT	44.60313139287372	0.15390584159814694	0.28913647634617684
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	B	9	q90.EXT	23.630603443555657	0.5016201227681897	0.15402676269968804
20210409	ABZF	2	f	2	abz30	DMSO	N2	C	1	q90.EXT	-96.8768408949309	-1.0778382109565003	-0.6347571063886331
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	C	2	q90.EXT	-141.76837629660653	-0.8812506314964083	-0.9183657817572178
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	C	3	q90.EXT	10.691657183123521	-0.06909819385189504	0.06932043852357206
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	C	6	q90.EXT	55.18437210054403	0.30073219000740486	0.35750408569007297
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	C	8	q90.EXT	72.80313139287377	0.32714864599735466	0.4719408754620854
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	C	9	q90.EXT	127.03060344355575	1.1368437388986177	0.827998855760694
20210409	ABZF	2	f	2	abz30	DMSO	N2	D	1	q90.EXT	-351.976840894931	-2.645009820964935	-2.306225089282091
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	D	2	q90.EXT	53.73162370339347	0.31977661176760086	0.3480697592544323
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	D	3	q90.EXT	167.39165718312333	0.8935666093167496	1.0853007052487218
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	D	6	q90.EXT	120.48437210054398	0.701893719343158	0.7805408242983863
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	D	8	q90.EXT	123.60313139287372	0.6392314283902529	0.8012480908907424
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	D	9	q90.EXT	27.430603443555384	0.5249648978290741	0.17879556302494565
20210409	ABZF	2	f	2	abz30	DMSO	N2	E	1	q90.EXT	-242.57684089493117	-1.9729260336857408	-1.5894136532627103
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	E	2	q90.EXT	108.13162370339356	0.6539754968497605	0.7004692141446311
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	E	3	q90.EXT	192.79165718312342	1.0496080005131994	1.2499841690318676
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	E	6	q90.EXT	-66.31562789945598	-0.4456862757551379	-0.4296163391324402
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	E	8	q90.EXT	18.70313139287408	-0.005207230527364073	0.12124165588156849
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	E	9	q90.EXT	164.83060344355525	1.36906281713585	1.074383237943534
20210409	ABZF	2	f	2	abz30	DMSO	N2	F	1	q90.EXT	-240.77684089493098	-1.9618679823411094	-1.5776196808236334
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	F	2	q90.EXT	58.13162370339356	0.3468074039433643	0.37657265634114007
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	F	3	q90.EXT	54.791657183123434	0.20182406409154582	0.35524723981635487
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	F	6	q90.EXT	67.18437210054402	0.37445253230493997	0.4352443745614323
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	F	8	q90.EXT	83.60313139287372	0.39349695406513596	0.5419510708681776
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	F	9	q90.EXT	96.23060344355557	0.9476281936682764	0.6272412110191168
20210409	ABZF	2	f	2	abz30	DMSO	N2	G	1	q90.EXT	-223.27684089493098	-1.8543591498238707	-1.4629560598881748
20210409	ABZF	2	f	2	abz30	DMSO	ECA882	G	2	q90.EXT	-72.46837629660635	-0.45551565472814204	-0.46944515264157805
20210409	ABZF	2	f	2	abz30	DMSO	ECA2795	G	3	q90.EXT	30.191657183123066	0.05069736238159669	0.19575065678228284
20210409	ABZF	2	f	2	abz30	DMSO	ECA2801	G	6	q90.EXT	-9.715627899455832	-0.09797199458509656	-0.06294130995586115
20210409	ABZF	2	f	2	abz30	DMSO	ECA2805	G	8	q90.EXT	30.003131392873808	0.0642127584694798	0.19449306403794128
20210409	ABZF	2	f	2	abz30	DMSO	ECA2816	G	9	q90.EXT	71.0306034435553	0.7928154748434512	0.46298495623055275
